,title,links,song_lyric
603,in too deep,http://www.lyrics.com/lyric-lf/1648654/Eminem/In+Too+Deep,"""This could never work,"" is what we said at first
But whatever this is, it's working
But we're in two different worlds and (yeah)
I'm not your husband (nah), you ain't my girlfriend
All I know is that (what?)
When I'm with you, I'm a different person, yeah
And I ain't never met a chick as perfect
Girl, you're a ten, so here I am (yeah)
Laying here with her again
Thinking 'bout you
She's asleep, you're texting me around two
Crying face emoji, you say this is me without you
We're sneaking out to meet at cheap hotel rooms or
Sex in the car, then I'll text you tomorrow
Do I question it? Nah, no objection at all
'Cause both of us are still involved, so
As I'm peelin' off, all I'm thinking 'bout is

I'm not happy here (nah), with her (mm)
Rather have you (yeah), rather have me too (ooh)
'Cause you're not happy there (you're not happy there) with him
Rather have me (I know, but), we're just in too deep (I'm in way too deep)

You're laying there with him, thinking 'bout me
He's asleep, you say, ""let's meet around three""
You went to leave the house, he caught you sneaking out, now he's freaking out
You thought he was sleepin' soundly, whoa
You say you're going for a drive, you don't question him
When he stumbles in, like, ""where the f*ck you've been?""
Then you pump his ear with what he wants to hear
Tell him you love him, yeah, wipe each other's tears
But it's been a couple years since we been doin' dirt
You or my girl, don't wanna see either of you get hurt
But now the lines are gettin' super blurred
Can't tell if I'm cheatin' on her with you or cheatin' on you with her
But really, nobody's at fault, can't help who you love
Hope they don't ever hear us talk
'Cause we both are gettin' sloppy
Probably subconsciously part of me's hoping we get caught 'cause

I'm not happy here (nah), with her (mm)
Rather have you (yeah), rather have me too (ooh)
'Cause you're not happy there (you're not happy there) with him
Rather have me (I know, but), we're just in too deep (I'm in way too deep)

We're laying here with them, thinking 'bout us
'Cause now when we get home, we get jealous
Of each other being someone else's
Call us Long John Silver's 'cause we selfish
But I just wanna see ya
Don't care if it's at the Ritz or Motel 6
If I'm there with ya, rich or poor
When I'm laying here with ya, it could be the kitchen floor
I could stay in bed with ya, starin' at ya 'til the morn'
I just wanna be your secret lover, yeah
I'd rather share ya than to not have you at all
So once a year or twice a month, I'm here if you want it
Yeah, I'm open season
And I'm always game, so keep it a hunnid, dear, haha
'Cause we could never be each other's everythings, you got a wedding ring
So it's him instead of me, but I'll be your second string, now and forever because

I'm not happy here (nah), with her (mm)
Rather have you (yeah), rather have me too (ooh)
'Cause you're not happy there (you're not happy there) with him
Rather have me (I know, but), we're just in too deep (I'm in way too deep)"
604,epmd 2,http://www.lyrics.com/lyric-lf/5966261/Eminem/EPMD+2,"Respectfully

Bucket on low like Erick and Parrish
Closed casket flow, all you niggas get deaded
They don't give you one single rose while you can smell it
So I pick from my own garden (garden)
Wanna go out in my garden like Godfather
Grandkids and a Rottweiler, got over the block trauma (yeah)
So what you sayin' nigga? You gots to chill (uh-huh)
Thinkin' you the truth, really you not for real (EPMD)
Back to back with' it, the hardest shit of the year (Nasir Jones)

(Remix)
EPMD, we back in business
Ain't nobody fuckin' with us, come to your senses (uh)
P is the second coming of God something to witness
Piece of shit fly on your head like Mike Pence's
We in the trenches
I'm mad, better yet, I'm on a rampage
My people can't even get minimum wage
F*ck a stimulus (uh)
Give me some interest (uh)
Give me a loan
Give me a home
Get me that land you owe me so I can roam
So when you trespass, blaow, one in your dome
Best wishes, ghost 'em like he Tommy
Ain't worried bout nothin' 'cause Hit Squad behind me

EPMD, we back in business
I visualize what is it, not what is isn't
We at the mafia table next to the kitchen
Eatin' Michelin Stars, countin' a million

Dun
I let it go for the family, meetin's at Cote in Miami
Them wine bottles on maggie, extra large
Sign up for my masterclass, Escobar
Feet up at Mets Stadium at my restaurant (yerr)
Tied in from AZ to Dave East, you know my thoughts get crazy
My teachers, they couldn't grade me
I know some Haitians in Dade County, got choppers in Haiti
She booked a flight to Colombia, made her body amazin'
Just to post it on Tumblr, this that ""f*ck up the summer"" shit
I don't care what you comin' with, me and Hit-Boy runnin' shit (runnin' shit)
Big gold, rope chains, but they flooded now (yeah, flooded now)
Pull up with the Ghost like a haunted house (haunted house)
Shit gettin' scary, blood on my hands like Carrie
Might walk through a cemetery to see where hip-hop is buried
I said it was dead, but it faked its death like Machiavelli
You see letters in red splatter, look like sauce and spaghetti

Yeah, ready?
EPMD, we're back in business (what?)
Livin' in cramped conditions, we'll give you ammunition
Stock them shelves, I got more shells like Taco Bell and I'm not gon' fail
I got no L's like Christmas, you don't wanna make the claws come out (nah)
Y'all should call yourselves Santa (why?) 'Cause none of y'all are real (nah)
Not a single one (like what?), Like a dollar bill (yeah)
It's like your bitch in appellate court, she's on a pill
We got her a bond and she'll
Never bail on me, not even outta jail
EPMD, but me, I gots no chills (you gotsa chill)
Just a lotta skrill
Lady, my paper's so crazy, I just tossed a mil' out the window
Of my mobile on the fuckin' freeway on the way here (yeah)
Like Rudolph and his homies when they pullin' the sleigh, yeah
That's a lot of bucks flyin' when I'm makin' it rain, dear
Green on me but no weed, shorty, just these, darling
A pocket full of pills, some are Tylenol 3s, prolly two or three Molly
So some are E which reminds me of rap summary, mami
My theme song, me and P
Always used to play that shit on repeat all day
So please call me ""Big Daddy"" (daddy)
Plus I got the 'caine and lean on me (yeah)
MCs, I'm eatin' you B-I-T-C-H's like tortilla chips
Me, I'm free of debt, yeah, green is on Chia Pet
This is the effects of my old neighborhood misery index
Poverty at it's peak, OCD and PTSD I guess
R.I.P. out to DMX, Stezo, E and Nipsey
Ecstasy and Prince Markie Dee, MF DOOM, I hit 50 via text
Told him that I love him 'cause I don't even know when I'ma see him next (nah)
Tomorrow could be your death (yeah, what?) (Bring that beat back)
Yeah, and this shit ain't for the faint
'Cause the brain's iller trained, killer, danger, deranged
And I drank all the DayQuil, I blank on the paper
Then wait 'til the page fill up
Hate spiller, shameful the strength of a pain pill or tranq'
I just pray for the day when I'm able to say that I'm placed
With the greats and my name's with the Kane's and the Wayne's and the Jay's
And the Dre's and the Ye's and the Drake's and the J Dilla's, Jada's, Cool J's
And the Ra's and amazin' as Nas is, and praise to the Gods of this
Shout to the golden age of hip-hop and the name of this song is 

EPMD, we back in business
I visualize what is it, not what is isn't
We at the mafia table next to the kitchen
Eatin' Michelin Stars, coutin' a million"
605,those kinda nights,http://www.lyrics.com/lyric-lf/1648632/Eminem/Those+Kinda+Nights,"Damn, girl, with your sexy ass, haha
Let me holla at you
(D.A. got that dope)
It's one of those kinda nights

Yes, this beat's takin' me back to my D12 days
When we hit the club to go and hell-raise
Probably end up baggin' a cocktail waitress
And takin' her straight back to the Motel 8
Yeah, Bizzare's tryna get a lapdance
Off a Xanax and Jack Dan' (ayo)
Stripper walk by, I'm like, ""Goddamn""
She's like, ""That's harassment""
I'm like, ""Yeah, and?"" (Woo)
Holy Toledo, it's Miss Ohio
That's the best ass I've seen in a while
We should be datin', she's from Cleveland
But she's a Bengal, this chick is catty
Is that a mini-skirt if it's a maxi?
That's the shortest thing for a dress since an addy
She said, ""F*ck off"", and threw her liquor at me
(It's one of those kinda nights)
(Then I said, I said)

If you wanna go hard tonight
Well then the smoke and the bottle are on me, ah
Slip into the red dress you like
When we arrive we probably won't leave, ah
I love the way you move like that
When you push your body on mine, oh my
You wanna smoke, drink, dance until the sun rise
It's one of those kinda nights

This beat keeps takin' me back, like my ex does
Only 'cause how good the sex was
Hit up the next club, met Alexa
But she was so extra, called her etcetera
Had her like, ""Oh my God, my whole iPod's filled with your songs, I mow my lawn to 'em""
I said, ""Oh my God, you know my songs?
That's totally awesome, I'm Marshall, what's goin' on?"" Ah (haha)
Seriously though, jokes aside, how you doin'? You straight?
She said, ""No, I'm bi""
She said, ""Are you drunk?"", I said, ""No, I'm high""
I'm checkin' out the chick, she said, ""So am I""
What's in the cup? Let me see that
Girl, where the rest of that promethazine at
She said, ""Cool, gotta run out to my Cadillac though
And I'll be like Fat Joe, and bring the lean back""
Then I said

If you wanna go hard tonight
Well then the smoke and the bottle are on me, ah
Slip into the red dress you like
When we arrive we probably won't leave, ah
I love the way you move like that
When you push your body on mine, oh my
You wanna smoke, drink, dance until the sun rise
It's one of those kinda 

O-M-G
Like the gas in the tank, she's gettin' low on me
Says she wants go with me
I said, ""Go with you where?"" She said, ""Out""
I said, ""I'm a candle, I'll go out if you blow on me""
Walk her out to the parkin' lot
Here comes the brigade
Turnt like a flip page, Swifty look shitfaced
Say peace to McVay, me and this chick take off like a sick day
Drivin' around, I said, ""Let's pull over""
She said, ""No problemo"", windows are dark tint
Roll up the car windows
Monte Carlo in park, bumpin' Bizarre's demo
Gettin' head in the bucket, Marshmello
Yeah, I never in the club met a woman worth knowin'
But if you're hoein'
Opposites attract, I'm someone, you're a no-one
I'm high and you're bi
I'm comin', you're going

If you wanna go hard tonight
Well then the smoke and the bottle are on me, ah
Slip into the red dress you like
When we arrive we probably won't leave, ah
I love the way you move like that
When you push your body on mine, oh my
You wanna smoke, drink, dance until the sun rise
It's one of those kinda nights"
606,murder murder ,http://www.lyrics.com/lyric/32667925/Eminem/Murder+Murder+%5BNext+Friday+Version%5D,"(It's murder she wrote)
(It wasn't nothin' for her to be smoked)
(It's murder she wrote)
(It wasn't nothin' for her to be smoked)
(It's murder she..."
607,left right left,http://www.lyrics.com/lyric-lf/3882203/Eminem/Left+Right+Left,"[Intro - Lil Shade - 50 Cent]

Left left left right left
yo left left left right left

(Liiiillll Shaaadddeee)

left left left right left
yo left left..."
608,i remember,http://www.lyrics.com/lyric-lf/3882197/Eminem/I+Remember,"Your mother, you fuckin' faggot
Ayo, this next song
Is dedicated to the memory of Erik Shrody
Rest in peace, we ain't forget about you
You fuckin'..."
609,cocaine,http://www.lyrics.com/lyric-lf/3882175/Eminem/Cocaine,"Yeah (oh)
This game is like cocaine
I want this more than anything in the world
Haha, so do I, at least I thought I did
Got to have it, yeah, I ma..."
610,2.0 boys,http://www.lyrics.com/lyric-lf/3882160/Eminem/2.0+Boys,"Oh
Told you

Ryan's a homicidal misfit
I write the solution to biophysics
On the side of a cliff in some hieroglyphics
This my admission to havi..."
611,rocafella beat,http://www.lyrics.com/lyric-lf/3882214/Eminem/Rocafella+Beat,"*eminem*
ay yo Obie
show your teeth man

obie*
it's about to get real ugly man
shady records man
[invasion]
d-twizzy

*eminem*
cus we're smiling

*obi..."
612,change it all back,http://www.lyrics.com/lyric-lf/3882173/Eminem/Change+It+All+Back,"Yo
If I could start from scratch, I'd change most of it
If you gave me your trust, I wouldn't of broken it
I shoulda helped you out, back in 97'
S..."
613,bet awards 2009 cypher,http://www.lyrics.com/lyric-lf/3882170/Eminem/Bet+Awards+2009+Cypher,"Like a dope fiend, opening up a bottle of Dopamine
He goes to get the rope to your throat he can choke anything
Oh and just think, how dope he could..."
614,its murda ,http://www.lyrics.com/lyric-lf/3882154/Eminem/Its+Murda+%28Cable+Guy+Remix%29,"Eminem:

i'll shove a gun in your grill
grease it and heat it
smother it in hot mustard
so when i feed it to you
it's easy to eat it
you need to be im..."
615,welcome to planet x ,http://www.lyrics.com/lyric-lf/1140055/Eminem/Welcome+To+Planet+X+%28We%27re+Coming+For+You%29,"I live in a world that's different than your world
Your world still believes in things like free speech and democracy
Those things don't exist in my..."
616,twerk dat pop that,http://www.lyrics.com/lyric-lf/7989/Eminem/Twerk+Dat+Pop+That,"Get this paper (Twerk dat, pop that)
Work that shaker (Twerk dat, pop that)
Go ahead baby (Twerk, twerk dat, pop that)
Turn around lady (Twerk dat,..."
617,fuck you ,http://www.lyrics.com/lyric-lf/3882152/Eminem/Fuck+You+%28Lab+Rat+Remix%29,"[Ja Rule]
Yo

[01]
Yooo.. uh

[Ja Rule]
Rule nigga
Ja Rule.. 01

[01]
Uh

[Ja Rule] (01)
Yeah
It's our world.. please believe
Niggas ain't real.. plea..."
618,topless,http://www.lyrics.com/lyric-lf/3882226/Eminem/Topless,"My motto is ""live by the bottle""
So why is my supply low?
Bring in a truckload with a high-low
Stay grounded but I still reach for the sky though
..."
619,3 verses,http://www.lyrics.com/lyric-lf/3882134/Eminem/3+Verses,"It's like this and like that and like this
It's like this and like that and like this

I'm the illest rapper to hold a cordless
Patrolling corners..."
620,darkness,http://www.lyrics.com/lyric-lf/1648673/Eminem/Darkness,"I don't wanna be alone, I don't wanna be
I don't wanna be alone in the darkness
I don't wanna be alone in the darkness
I don't wanna be alone in the darkness anymore
(Hello darkness, my old friend)

Here I am, alone again
Can't get out of this hole I'm in
It's like the walls are closin' in
You can't help me, no one can
I can feel these curtains closin'
I go to open 'em
But something pulls 'em closed again
(Hello darkness, my old friend)
Feels like I'm loathing in Las Vegas
Haven't got the vaguest why I'm so lost
But I'd make you this small wager
If I bet you I'll be in tomorrow's paper
Who would the odds favor?
(Hello darkness, my old friend)
I'm so much like my father, you would think that I knew him
I keep pacin' this room, Valium
Then chase it with booze, one little taste it'll do
Maybe I'll take it and snooze, then tear up the stage in a few
(Hello darkness, my old friend)
F*ck the Colt 45, I'ma need somethin' stronger
If I pop any caps, it better be off of vodka
Round after round after round, I'm gettin' loaded
That's a lot of shots, huh? (Double entendre)
(Hello darkness, my old friend)

And I don't wanna be alone in the darkness
I don't wanna be alone in the darkness
I don't wanna be alone in the darkness anymore
(Hello darkness, my old friend)

Now I'm starin' at the room service menu off a Benzo
I can hear the music continue to crescendo
I can see the whole fuckin' venue from my window
That's when you know you're schizo
(Hello darkness, my old friend)
'Cause I keep peakin' out the curtain from the hotel
The music is so loud, but it's almost as though
I don't hear no sound, I should get ready for the show now
Wait is this the whole crowd? I thought this shit was sold out
(Hello darkness, my old friend)
But it's only the opening act, it's early, don't overreact
Then something told me relax and just hope for the show to be packed
Don't wanna hit the stage before they fill each row to the max
'Cause that'd be totally wack, you can't murder a show nobody's at
But what if nobody shows?
Panic mode 'bout to snap and go motherfuckin' wacko at any second
'Bout to cancel the show, just as fans below rush the entrance
Plan is a go to wreck shit, cameras in all directions
The press is 'bout to go apeshit, bananas on all the networks
Commando with extra clips, I got ammo for all the hecklers
I'm armed to the teeth, 'nother Valium fall off the bed
Hit the ground and crawl to the dresser
Alcohol on my breath as I reach for the Scope
I'm blackin' out, I'm all out of meds
With them benzodiazepines gone
Now it's just magazines sprawled out on the floor
F*ck the media, I'm goin' all out, this is war
(Hello darkness, my old friend)

And I don't wanna be alone in the darkness (yeah)
I don't wanna be alone in the darkness
I don't wanna be alone in the darkness anymore

People start to show up, time to start the show up
It's 10:05 PM and the curtain starts to go up
And I'm already sweatin' but I'm locked and loaded
For rapid fire spittin' for all the concert-goers
Scopes for sniper vision, surprise from out of nowhere
As I slide the clip in from inside the hotel
Leanin' out the window, going Kaiser Soze
Finger on the trigger, but I'm a licensed owner
With no prior convictions, so law says sky's the limit
So my supplies infinite, strapped like I'm a soldier
Got 'em hopping over walls and climbing fences
Some of 'em John Travolta, stayin' alive by inches
(Hello darkness, my old friend)
Cops are knockin', oh, f*ck, thought I blocked the entrance
Guess show time is over, no suicide note
Just a note for target distance
But if you'd like to know the reason why I did this
You'll never find a motive, truth is I have no idea
I am just as stumped, no signs of mental illness
Just tryin' to show ya the reason why we're so fucked
'Cause by the time it's over, won't make the slightest difference
(Hello darkness, my old friend)

And I don't wanna be alone in the darkness 
I don't wanna be alone in the darkness
I don't wanna be alone in the darkness anymore
(Hello darkness, my old friend)

Yeah, we do have some breaking news from the Associated Press right now
Just gonna bring that up, because we are hearing
We have told you that the shooter is dead
And we have just learned that police are saying that the Las Vegas shooter killed himself
That is the bartender there at Mandalay Bay
And I believe we're going to hear more from here
Yeah, we just wanted to share that with you
You can see behind me here, this is what he looks like
Now, we did just tell you that police just earlier
Metro was telling us that he killed himself inside the hotel room

Good morning, as we come to you on the air
We bring you breaking news, a school shooting (crushing news)
Another school shooting (eleven people dead)
Reports of a number of fatalities and this time in Santa Fe, Texas
That is just outside Galveston (that no one saw coming)
A mass shooting a Southern California school
We are following breaking news this morning
Another deadly school shooting
This one in Santa Fe, Texas, that's just outside Houston
Twenty-six killed and twenty other wounded (Houston affiliate is reporting)
At least nine people have been killed (somber words, making it the deadliest shooting in Texas history)
Five people dead
The attacker opening fire outside the church during a morning worship session
He unloaded the chaotic and terror, making his way inside
This, a deadly shooting at a food festival in Northern California
Three people, so far, dead
Breaking news (fifteen wounded)
A deadly shooting at a newspaper office in Annapolis (a gunman opened fire)
Newly released surveillance video shows the moments leading up to a mass shooting
In Dayton, Ohio
Authorities say the shooter"
621,parables ,http://www.lyrics.com/lyric-lf/6932601/Eminem/Parables+%5BRemix%5D,"Gotta ride with 'em, ride with 'em
Ride with 'em, roll with the, whoa, whoa, whoa
Tell 'em, ""Ride with 'em,"" we could ride with 'em
Ride with 'em, whoa, we could, whoa, whoa, whoa
I tell the odd, gotcha, odd, getcha, woo, what
Check it out, nigga, whoa, whoa, whoa, whoa
Nigga, I need, we could fight with 'em, ride
Yeah, uh, yeah

Done seen some shit within my lifetime, my light shine bright
Protect yo' energy from poison when the python strike
My first mistake was doin' robberies on Nikon bikes
Watch my moves and I'ma show you what a icon like
Y'all let bygones be bygones, right?
Nigga, f*ck yo' truce, bust yo' move
And if that nigga touch your shoes
You better blast on 'em and on my mama, nigga
I'ma get that cash on 'em, hunnid on the dash on 'em
Swerve, born from the trench, you from the 'burbs
Nigga, f*ck the early bird, nigga
I'ma get this motherfuckin' chicken
And if a nigga ever got a problem, nigga
We can fuckin' solve it, on my mama, nigga
I just been itchin' to prove myself
I just pray throughout the struggle I don't lose myself
Glock, no safety, Plaxico, I might shoot myself
They catchin' bullets like two Odells, and, nigga, you gon' tell
But listen

I can tell you 'bout the time was goin' hard up in the paint
And I can tell you shit that other niggas can't, lemme tell you
I can tell you 'bout the time I had to drop a nigga rank
And I can tell you shit I did up off the drank, lemme tell you
I can tell you 'bout the time I signed a deal for twenty bands
And used that shit to get my brother out the can, lemme tell you
I can tell you 'bout the time I had a penny and a plan
I can tell you shit, but you won't understand, lemme tell you, nigga

First and foremost, for every door that's opened, a door close
Beat a nigga, take his Bordeauxs, upgrade my wardrobe
And Lord knows livin' like this, it leads a short road
A dead end, or prison time, where we was headin'
Instead, when I got bread, broke it with brethren
Eyes open, leave the house, move like a veteran
Made a couple dollars from come-ups, my niggas flexin'
Nigga got a problem, then I can make some corrections
Okay, cool, still with the same niggas since grade school
Give a f*ck about your Shade Room when I had made room
For everybody on that late moon, and word to Rae Sremm'
Had to bring the motherfuckin' swank on 'em
And I ain't even wanna have to blank on 'em
That Lamb' truck got a full tank on 'em
But, a nigga better not look at me wrong
It's certain shit that I can't say on this song, but let me tell you, nigga

I can tell you 'bout the time was goin' hard up in the paint
And I can tell you shit that other niggas can't, lemme tell you
I can tell you 'bout the time I had to drop a nigga rank
And I can tell you shit I did up off the drank, lemme tell you
I can tell you 'bout the time I signed a deal for twenty bands
And used that shit to get my brother out the can, lemme tell you
I can tell you 'bout the time I had a penny and a plan (yeah-yeah, yeah, yeah)
I can tell you shit, but you won't understand, lemme tell you, nigga

I done seen some shit within my lifetime, at one time I
Can still remember just how bad I used to want five mics
My biggest dream was just to make it into Unsigned Hype (word)
It's so hard for me to fathom this was once my life (yeah)
Shit'll make you wanna cop out like a plea deal (yeah)
So I treat a beat like it's Tekashi, spit on that bitch like Meek Mill
My addiction got me weak-willed (yup)
I'm relapsing, I think I can't seem to stop eating Beat Pills
And Doctor D-R-E he still keeps on givin' me refills
Send 'em at me, bullets hit indiscriminately
Women and men and little kids senior citizens 'til the Sig is empty
Whipped Gen-Z into a frenzy, but no gift, is in me, I'm stingy
And that is the motherfuckin' difference between them and me (who?)
And that's the reason I'm, in my Louis Vuitton (what am I?)
Gorier than Eva Long (yeah)
This rap shit, is somethin' that you'll never see me at 
Like senior prom (wait a minute what I mean)
What I mean's the bar's, higher than Cheech and Chong (yeah, wow)
When you give them each a bong (yeah)
I call my stan's a, fan club 'cause whoever it's unleashed upon (what?)
Fuckin' beats up on (bitch), like police batons (y'all are)
Y'all are window shoppers, bunch a Peeping Toms
Still got that bullseye on my back (back), red dot on my head (yeah)
Yeah, blood on my hands for some of the rhymes that I've said (why?)
Police squad on the task
Got 'em hot on my trail, like my stepfather with the belt, I got S.W.A.T. on my ass
I was painfully shy, now I'm proud of myself
Like Obama's kids, I came outta my shell (Michelle)
And I can promise this
On my mama, shit, no daughters, bitch (here we go now)
Yeah, every single word'll be true so with out further adieu
It's return of the ruthless more murderous than Mook is 
So what you're gonna do's think I'm allergic 
When I point this motherfuckin burner at 'chu (ah-choo)
I throw shade it'll be curtains for you
Pray for the verse to get through, birth of a new (yeah)
Worser me, who's determined to do
Permanent damage with the words that I threw 
Bird's-eye view I'm referred to as Zeus
Circlin' you like I'm a vulture features are tournaments, I turn 'em into
Turnin' me loose is like verbal abuse, language hurtful to use cursin' at you
Made a couple of mistakes that occurred in my youth 
Jumped a hurdle or two, word but I'm through
With tellin' you about the food stamps and the government cheese
And how we used to get school lunches for free
Already told ya, 'bout the holes up in my Pony shoes and Rustler jeans
When it was Mother, lil' brother and me
I told you 'bout, being kicked out 20 degrees, no money to eat (yeah)
'Bout the thrift stores and being piss poor 
The Christmases Ma had gifts for us, when bro and me discovered that she
Was wrappin' shit up around the house, to stick it under the tree
Damn"
622,jingle bells,http://www.lyrics.com/lyric-lf/3882202/Eminem/Jingle+Bells,"[Bob Rivers:]
Yo, yo

[Girl as Dina Rae:]
Jingle Bells, Jingle Bells
Jinglin' all the way
Oh, what fun it is to ride
From Detroit to East LA

[Bob Riv..."
623,godzilla,http://www.lyrics.com/lyric/37465002/Eminem/Godzilla,"(Ugh, you're a monster)

I can swallow a bottle of alcohol and I'll feel like Godzilla
Better hit the deck like the card dealer
My whole squad's in here, walking around the party
A cross between a zombie apocalypse and big Bobby ""The
Brain"" Heenan which is probably the
Same reason I wrestle with mania
Shady's in this bitch, I'm posse'd up
Consider it to cross me a costly mistake
If they sleepin' on me, the hoes better get insomnia
Adhd, Hydroxycut
Pass the Courvoisi' (ayy, ayy)
In AA with an AK, melee, finna set it like a playdate
Better vacate, retreat like a vacay, mayday (ayy)
This beat is cray-cray, Ray J, H-A-H-A-H-A
Laughing all the way to the bank, I spray flames
They cannot tame or placate the

Monster (ayy)
You get in my way, I'ma feed you to the monster (yeah)
I'm normal during the day, but at night, turn to a monster (yeah)
When the moon shines like Ice Road Truckers
I look like a villain outta those blockbusters
Godzilla, fire spitter, monster
Blood on the dance floor, and on the Louis V carpet
Fire, Godzilla, fire, monster
Blood on the dance floor, and on the Louis V carpet

I'm just a product of Slick Rick and Onyx, told 'em, ""Lick the balls""
Had 'em just appalled at so many things that pissed 'em off
It's impossible to list 'em all
And in the midst of all this
I'm in a mental hospital with a crystal ball
Tryna see, will I still be like this tomorrow?
Risperdal, voices whisper
My fist is balled back up against the wall, pencil drawn
This is just the song to go ballistic on
You just pulled a pistol on the guy with the missile launcher
I'm just a Loch Ness, the mythological
Quick to tell a bitch screw off like a fifth of Vodka
When you twist the top of the bottle, I'm a

Monster (ayy)
You get in my way, I'ma feed you to the monster (yeah)
I'm normal during the day, but at night, turn to a monster (yeah)
When the moon shines like Ice Road Truckers
I look like a villain outta those blockbusters
Godzilla, fire spitter, monster
Blood on the dance floor, and on the Louis V carpet
Fire, Godzilla, fire, monster
Blood on the dance floor, and on the Louis V carpet

If you never gave a damn, raise your hand
'Cause I'm about to set trip, vacation plans
I'm on point like my index is, so all you will ever get is
The motherfuckin' finger (finger), prostate exam ('xam)
How can I have all these fans and perspire?
Like a liar's pants, I'm on fire
And I got no plans to retire and I'm still the man you admire
These chicks are spazzin' out, I only get more handsome and flier
I got 'em passin' out like what you do when you hand someone flyers
And what goes around comes around just like the blades on a chainsaw
'Cause I caught the flap of my dollar stack right off the bat like a baseball
Like Kid Ink, bitch, I got them racks with so much ease that they call me Diddy
'Cause I make bands and I call getting cheese a cakewalk (cheesecake) yeah
Bitch, I'm a player, I'm too motherfuckin' stingy for Cher
Won't even lend you an ear, ain't even pretending to care
But I tell a bitch I'll marry her if she'll bury her
Face on my genital area, the original Richard Ramirez
Christian Rivera, 'cause my lyrics never sit well
So they wanna give me the chair
Like a paraplegic, and it's scary, call it Harry Caray
'Cause every Tom and Dick and Harry carry a Merriam motherfuckin' dictionary
Got 'em swearing up and down, they can't spit, this shit's hilarious
It's time to put these bitches in the obituary column
We wouldn't see eye to eye with a staring problem
Get the shaft like a steering column (monster)

Trigger happy, pack heat, but it's black ink
Evil half of the Bad Meets Evil
That means take a back seat
Take it back to Fat Petes with a maxi, single
Look at my rap sheet, what attracts these people
Is my gangster, bitch, like Apache with a catchy jingle
I stack chips, you barely got a half-eaten Cheeto
Fill 'em with the venom and eliminate 'em
Other words, I Minute Maid 'em
I don't wanna hurt 'em, but I did 'em in a fit of rage
I'm murderin' again, nobody will evade him
Finna kill 'em and dump all the fuckin' bodies in the lake
Obliterating everything, incinerate and renegade 'em
And I make anybody who want it with the pen afraid
But don't nobody want it, but they're gonna get it anyway
'Cause I'm beginnin' to feel like I'm mentally ill
I'm Atilla, kill or be killed, I'm a killer bee, the vanilla gorilla
You're bringin' the killer within me out of me
You don't want to be the enemy of the demon who went in me
Or being the recievin' end of me, what stupidity it'd be
Every bit of me is the epitome of a spitter
When I'm in the vicinity, motherfucker, you better duck
Or you finna be dead the minute you run into me
A hunnid percent of you is a fifth of a percent of me
I'm 'bout to fuckin' finish you bitch, I'm unfadable
You wanna battle, I'm available, I'm blowin' up like an inflatable
I'm undebatable, I'm unavoidable, I'm unevadable
I'm on the toilet bowl, I got a trailer full of money and I'm paid in full
I'm not afraid to pull the

Man, stop
Look what I'm plannin', haha"
